628	113112415	11311241	620	生殖器	生殖器	생식기	Geschlechtsorgan
629	113112416	11311241	621	神经系	神経系	신경계	Nervensystem
630	113112417	11311241	622	腺<内脏>	腺	선<내장>	Drüse
631	11311242	1131124	623	膜	膜	막	Membran
632	11311243	1131124	624	肌肉	筋肉	근육	Muskel
633	1131125	113112	625	表皮/毛	皮・毛	껍질/털	Haut / Haar
634	11311251	1131125	626	表皮	皮	껍질	Haut
635	113112511	11311251	627	皮肤	皮膚	피부	Haut
636	113112512	11311251	628	点/瘊子	ほくろ・いぼ	점/사마귀	Fleck / Warze, Mal
637	113112513	11311251	629	甲壳	甲殻	갑각	Kruste
638	1131125131	113112513	630	壳盖	甲	딱딱한 껍데기	Kruste
639	1131125132	113112513	631	皮	殻	얇은 껍데기	Haut
640	113112514	11311251	632	鳞	うろこ	비늘	Schuppe
641	11311252	1131125	633	毛	毛	털	Haar
642	113112521	11311252	634	头发	毛髪	모발	Haar
643	113112522	11311252	635	眉/睫毛	眉・睫	눈썹/속눈썹	Wimper
644	113112523	11311252	636	胡须	ひげ	수염	Bart
645	113112524	11311252	637	体毛	体毛	체모	Haar
646	113112525	11311252	638	翼毛	羽毛	깃털	Feder
647	1131126	113112	639	骨头/牙/手指甲 等	骨・歯・爪等	뼈/이/손톱/etc	Knochen / Zahn / Nagel
648	11311261	1131126	640	骨头	骨	뼈	Konchen
649	11311262	1131126	641	牙/牙槽	歯・歯茎	이/잇몸	Zahn / Zahnfleisch
650	113112621	11311262	642	牙	歯	이	Zahn
651	113112622	11311262	643	牙槽	歯茎	잇몸	Zahnfleisch
652	11311263	1131126	644	手指甲/角/大牙	爪・角・牙	손톱/뿔/송곳니	Nagel / Horn / Eckzahn
653	113112631	11311263	645	手指甲	爪	손톱	Nagel
654	113112632	11311263	646	角<动物(部分)>	角	뿔	Horn
655	113112633	11311263	647	大牙	牙	송곳니	Eckzahn
656	1131127	113112	648	血/分泌物/排出物	血・分泌物・排出物	피/분비물/노폐물	Blut / Sekret / Ausscheidungsstoff
657	11311271	1131127	649	血	血	피	Blut
658	11311272	1131127	650	分泌物	分泌物	분비물	Sekret
659	113112721	11311272	651	汗	汗	땀	Schweiss
660	113112722	11311272	652	泪	涙	눈물	Träne
661	113112723	11311272	653	奶	乳	젖	Brust
662	113112724	11311272	654	消化液/荷尔蒙	消化液・ホルモン	소화액/호르몬	Verdauungssaft, Verdauungsflüssigkeit / Hormon
663	1131127241	113112724	655	消化液	消化液	소화액	Verdauungssaft, Verdauungsflüssigkeit
664	1131127242	113112724	656	荷尔蒙	ホルモン	호르몬	Hormon
665	113112725	11311272	657	生殖腺液	生殖腺液	생식선액	Gebärmutter
666	113112726	11311272	658	分泌物(其他)	分泌物（その他）	기타 분비물	Andere Sekrete
667	1131127261	113112726	659	鼻涕	鼻汁	콧물	Nasentropfen
668	1131127262	113112726	660	唾液/涎/痰	唾・涎・痰	침/군침/담	Speichel
669	1131127263	113112726	661	眼屎	めやに等	눈곱	Augenbutter, Augenschmalz, Sandkörnchen,
670	1131127264	113112726	662	脓	膿	고름	Eiter
671	1131127265	113112726	663	肤皮	ふけ	비듬	Schuppen
672	11311273	1131127	664	排出物	排出物	노폐물	Abfallprodukt, Ausscheidungsstoff
673	113112731	11311273	665	排泄物	排泄物	배설물	Ausscheidung, Exkret
674	1131127311	113112731	666	大便	糞	대변	Auswurf
675	1131127312	113112731	667	小便	尿	소변	Harn, Urin
676	1131127313	113112731	668	屁	屁	방귀	Darmwind, Furz
677	113112732	11311273	669	呕吐	反吐	구토	Erbrechen / Übergeben
678	1131128	113112	670	蛋	卵	알	Eier
679	11312	1131	671	植物	植物	식물	Pflanze
680	113121	11312	672	植物(个体)	植物（個体）	식물(개체)	Pflanze
681	1131211	113121	673	树木	樹木	수목	Baum
682	11312111	1131211	674	果树	果樹	과수	Obstbaum
683	11312112	1131211	675	树木(其他)	樹木（その他）	기타 수목	Andere Bäume
684	1131212	113121	676	草	草	풀	Gras
685	11312121	1131212	677	作物	作物	작물	Feldfrucht
686	11312122	1131212	678	花草/野草	草花・野草	화초/들풀	Blütenpflanze
687	11312123	1131212	679	水藻	水草	물풀	Wasserpflanze
688	1131213	113121	680	植物(个体(其他))	植物（個体（その他））	식물(기타 개체)	Pflanze
689	11312131	1131213	681	藓苔/蕨类	こけ・しだ	이끼/양치류	Moos / Farnkraut
690	11312132	1131213	682	菌类	菌類	균류	Pilze
691	113121321	11312132	683	霉	かび	곰팡이	Schimmel
692	113121322	11312132	684	蘑菇	きのこ	버섯	Pilz
693	11312133	1131213	685	细菌	細菌	세균	Bakterie
694	113122	11312	686	植物(部分)	植物（部分）	식물(부분)	Pflanze
695	1131221	113122	687	芽/苗	芽・苗	싹/모종	Knospe / Sämling
696	11312211	1131221	688	芽	芽	싹	Knospe
697	11312212	1131221	689	苗	苗	모종	Sämling
698	1131222	113122	690	根	根	뿌리	Wurzel
699	1131223	113122	691	梗/茬子	茎・株	줄기/그루터기	Stengel / Baumstumpf
700	11312231	1131223	692	梗	茎	줄기	Stengel
701	11312232	1131223	693	茬子	株	그루터기	Baumstumpf
702	1131224	113122	694	树枝/叶	枝・葉	나뭇가지/잎	Zweige / Blatt
703	11312241	1131224	695	树枝	枝	나뭇가지	Zweige
704	11312242	1131224	696	叶	葉	잎	Blatt
705	1131225	113122	697	花	花	꽃	Blume
706	11312251	1131225	698	花(本体)	花（本体）	꽃(본체)	Blume
707	11312252	1131225	699	花(部分)	花（部分）	꽃(부분)	Blume
708	1131226	113122	700	核儿/种子/落穗	実・種子・穂	씨/종자/이삭	Samen
709	11312261	1131226	701	核儿	実	씨	Samen
710	11312262	1131226	702	种子<植物(部分)>	種子	종자	Samen
711	11312263	1131226	703	落穗	穂	이삭	Ähre
712	1131227	113122	704	树皮/果皮	樹皮・果皮	나무껍질/과일껍질	Rinde / Schale
713	1131228	113122	705	细胞	細胞	세포	Zelle
714	1132	113	706	无生物	無生物	무생물	Lebloses (unbelebtes) Wesen
715	11321	1132	707	自然物	自然物	자연물	Naturwesen
716	113211	11321	708	物质(部分)	物質（部分）	물질(부분)	Substanz
717	1132111	113211	709	成分	成分	성분	Komponent
718	1132112	113211	710	元素	元素	원소	Element
719	1132113	113211	711	原子	原子	원자	Atom
720	113212	11321	712	物质(本体)	物質（本体）	물질(본체)	Substanz
721	1132121	113212	713	固体	固体	고체	Festkörper
722	11321211	1132121	714	金属	金属	금속	Metall (영어 비교)
723	113212111	11321211	715	贵金属	貴金属	귀금속	Edelmetall (영어 비교)
724	113212112	11321211	716	非金属	卑金属	비금속	Unedelmetall
725	1132121121	113212112	717	铁	鉄	쇠	Eisen
726	1132121122	113212112	718	非金属(其他)	卑金属（その他）	기타 비금속	Andere Unedelmetalle
727	11321212	1132121	719	酸/咸/盐	酸・アルカリ・塩	산/알칼리/소금	Säure / Alkali / Salz
728	113212121	11321212	720	酸(固体)	酸（固体）	산(고체)	Säure
729	113212122	11321212	721	咸	アルカリ	알칼리	Alkali
730	113212123	11321212	722	盐	塩	소금	Salz
731	11321213	1132121	723	矿物	鉱物	광물	Mineral
732	113212131	11321213	724	矿石	鉱石	광석	Erz
733	113212132	11321213	725	宝石	宝石	보석	Juwel / Schmuckstein / Schmuckstück
734	113212133	11321213	726	煤	石炭	석탄	Kohle
735	113212134	11321213	727	岩石	岩石	암석	Fels
736	113212135	11321213	728	石头/沙子	石・砂	돌/모래	Stein / Sand
737	1132121351	113212135	729	石头	石	돌	Stein
738	1132121352	113212135	730	沙子	砂	모래	Sand
739	113212136	11321213	731	土	土	흙	Erde
740	11321214	1132121	732	高分子化合物	高分子化合物	고분자화합물	Hochmolekulare Verbindung
741	113212141	11321214	733	营养素	栄養素	영양소	Nahrungsstoff
742	113212142	11321214	734	纤维素	セルロース	셀룰로오스	Zellulose
743	113212143	11321214	735	高分子化合物(其他)	高分子化合物（その他）	기타 고분자화합물	Andere hochmolekulare Verbindung
744	11321215	1132121	736	尘芥 等	塵埃等	티끌/etc	Staub etc.
745	113212151	11321215	737	尘芥	塵・埃	티끌	Staub
746	113212152	11321215	738	烟<尘芥 等>	煙	연기<티끌/etc>	Rauch
747	113212153	11321215	739	灰	灰	재	Asche
748	113212154	11321215	740	锈	さび	녹	Rost
749	113212155	11321215	741	渣滓	滓	찌꺼기	Rest, Sediment
750	113212156	11321215	742	垢污<尘芥 等>	垢	때	Fleck, Schmutz, Dreck
751	113212157	11321215	743	毒	毒	독	Gift
752	11321216	1132121	744	冰	氷	얼음	Eis
753	11321217	1132121	745	固体(其他)	固体（その他）	기타 고체	Andere Festkörper
754	1132122	113212	746	液体	液体	액체	Flüssigkeit
755	11321221	1132122	747	水/泡沫 等	水・泡等	물/거품/etc	Wasser / Schaum
756	113212211	11321221	748	水	水	물	Wasser
757	113212212	11321221	749	热水	湯	더운물	Warmwasser
758	113212213	11321221	750	水滴	水滴	물방울	Wassertropfen
759	113212214	11321221	751	泡沫	泡	거품	Schaum
760	11321222	1132122	752	酸(液体)	酸（液体）	산(액체)	Säure
761	11321223	1132122	753	石油	石油	석유	Benzin
762	11321224	1132122	754	汞	水銀	수은	Quecksilber
763	11321225	1132122	755	液体(其他)	液体（その他）	기타 액체	sonstige Flüssigkeiten
764	1132123	113212	756	气体	気体	기체	Gas
765	11321231	1132123	757	空气	空気	공기	Luft
766	11321232	1132123	758	水蒸汽	水蒸気	수증기	Wasserdampf
767	11321233	1132123	759	气体(其他)	気体（その他）	기타 기체	sonstige Gase
768	11322	1132	760	人工物	人工物	인공물	Kunststoff
769	113221	11322	761	物品	物品	물품	Produkt, Waren
770	1132211	113221	762	所有品	持ち物	소유품	Eigentum
771	1132212	113221	763	商品	商品	상품	Produkt
772	1132213	113221	764	礼物	贈り物	선물	Geschenk
773	1132214	113221	765	祭品	供え物	공물	Tribut
774	1132215	113221	766	宝物	宝物	보물	Schatz
775	1132216	113221	767	产物	産物	산물	Produkt
776	1132217	113221	768	行李	荷	짐	Ladung
777	113222	11322	769	资财	資材	자재	Material
778	1132221	113222	770	纸	紙	종이	Papier
779	1132222	113222	771	木材	木材	목재	Holz
780	11322221	1132222	772	木料	材木	재목	Holz
781	11322222	1132222	773	板子	板	널빤지	Brett
782	1132223	113222	774	石材 等	石材等	석재/etc	Baustein usw.
783	11322231	1132223	775	石材	石材	석재	Baustein
784	11322232	1132223	776	水泥	セメント	시멘트	Zement
785	11322233	1132223	777	玻璃	ガラス	유리	Glas
786	11322234	1132223	778	陶器	陶磁器	도자기 자재	Porzellan
787	1132224	113222	779	五金/箔	金物・箔	철물/박	Eisenwaren
788	11322241	1132224	780	五金	金物	철물	Eisenwaren
789	11322242	1132224	781	箔	箔	박	Metallblatt
790	1132225	113222	782	纤维/皮革	繊維・皮革	섬유/피혁	Faser / Leder
791	11322251	1132225	783	纤维	繊維	섬유	Faser
792	11322252	1132225	784	皮革	皮革	피혁	Leder
793	1132226	113222	785	合成树脂 等	合成樹脂等	합성수지/etc	Kunststoff usw.
794	11322261	1132226	786	合成树脂	合成樹脂	합성수지	Kunststoff
795	11322262	1132226	787	橡胶	ゴム	고무	Gummi
796	11322263	1132226	788	合成树脂(其他)	合成樹脂等（その他）	기타 합성수지	Andere Kunststoffe
797	1132227	113222	789	油	油	기름	Öl
798	11322271	1132227	790	油脂	油脂	유지	Öl und Fett
799	11322272	1132227	791	矿物油	鉱油	광물유	Mineralöl
800	1132228	113222	792	燃料/肥料/饲料	燃料・肥料・飼料	연료/비료/사료	Brennstoff / Düngemittel / Futter
801	11322281	1132228	793	燃料	燃料	연료	Brennstoff
802	113222811	11322281	794	固体燃料	固体燃料	고체연료	Fester Brennstoff
803	113222812	11322281	795	液体燃料	液体燃料	액체연료	Flüssiger Brennstoff
804	113222813	11322281	796	气体燃料	気体燃料	기체연료	Gasbrennstoff
805	11322282	1132228	797	肥料	肥料	비료	Düngmittel
806	11322283	1132228	798	饲料	飼料	사료	Futter
807	1132229	113222	799	垃圾/糟	屑・粕	쓰레기/찌꺼기	Abfall / Überrest
808	113223	11322	800	药品	薬品	약품	Medikament
809	1132231	113223	801	药品类(医学用)	薬品類（医用）	약품류(의료용)	Medikament
810	1132232	113223	802	药品类(非医学用)	薬品類（非医用）	약품류(비의료용)	Medikament
811	1132233	113223	803	农药	農薬	농약	Insektenvertilgungsmittel
812	1132234	113223	804	化装品 等	化粧品等	화장품/etc	Schminkmittel usw.
813	11322341	1132234	805	化装品	化粧品	화장품	Schimnkmittel
814	11322342	1132234	806	肥皂	石鹸	비누	Seife
815	11322343	1132234	807	牙膏	歯磨き	치약	Zahnpaste
816	1132235	113223	808	香料	香料	향료	Gewürze
817	1132236	113223	809	涂料	塗料	도료	Lackfarbe
818	1132237	113223	810	染料	染料	염료	Farbstoff, Färbemittel
819	1132238	113223	811	糊料	接着剤	접착제	Klebstoff
820	1132239	113223	812	火药	火薬	화약	Sprengstoff
821	113224	11322	813	衣料	衣料	의료<인공물>	Kleidung
822	1132241	113224	814	线/布料	糸・布	실/옷감	Faden, Garn / Kleiderstoff
823	11322411	1132241	815	线	糸	실	Faden, Garn
824	11322412	1132241	816	布料	布	옷감	Kleiderstoff
825	1132242	113224	817	衣服	衣服	의복	Kleidung
826	11322421	1132242	818	衣服(本体)	衣服（本体）	의복(본체)	Kleidung
827	113224211	11322421	819	衣服(本体(上身))	衣服（本体（上半身））	상의	Oberkleidung (사전에 없음)
828	113224212	11322421	820	衣服(本体(下身))	衣服（本体（下半身））	하의	Kleidung
829	11322422	1132242	821	衣服(部分)	衣服（部分）	의복(부분)	Kleidung(Teil)
830	1132243	113224	822	衣服(附件)	衣服（付属）	의복(부속)	Kleidung(Teil)
831	11322431	1132243	823	衣服附件	衣服付属品	의복부속품	Kleidungsteile
832	113224311	11322431	824	手套	手袋	장갑	Handschuhe
833	113224312	11322431	825	袜子	靴下	양말	Strümpfe
834	113224313	11322431	826	带子	帯	띠	Gürtel
835	113224314	11322431	827	围巾	襟巻	목도리	Schal
836	113224315	11322431	828	领带	ネクタイ	넥타이	Krawatte
837	113224316	11322431	829	发带	鉢巻き	머리띠	Haarband
838	113224317	11322431	830	口罩	マスク	마스크	Maske
839	113224318	11322431	831	衣服附件(其他)	衣服付属品（その他）	기타 의복부속품	Andere Kleidungsteile
840	11322432	1132243	832	帽子	帽子	모자	Hut / Mütze
841	11322433	1132243	833	鞋	履き物	신발	Schuhe
842	11322434	1132243	834	装饰品	装身具	장신구	Schmuckstück
843	1132244	113224	835	雨具/寝具	雨具・寝具	우비/침구	Regenmantel / Bettdecke
844	11322441	1132244	836	雨具	雨具	우비	Regenmantel
845	11322442	1132244	837	寝具	寝具	침구	Bettdecke
846	113225	11322	838	食料	食料	식료	Lebensmittel
847	1132251	113225	839	食品	食品	식품	Lebensmittel
848	11322511	1132251	840	谷物	穀物	곡물	Getreide
849	11322512	1132251	841	蔬菜	野菜	야채	Gemüse
850	11322513	1132251	842	鱼贝类	魚介類	어패류<식품>	Fische und Muscheln
851	11322514	1132251	843	肉/鸡蛋	肉・卵	고기/달걀	Fleisch / Eier
852	11322515	1132251	844	干燥食品/酱菜	乾物・漬物等	건조식품/절인식품	Trockenlebensmittel / Einsalzung
853	11322516	1132251	845	豆腐/石花菜粉	豆腐・寒天等	두부/한천	Tofu / Agar-Agar
854	11322517	1132251	846	调料	調味料	조미료	Gewürze
855	1132252	113225	847	菜	料理	요리	Speise / Kochen
856	11322521	1132252	848	米饭	飯	밥	Gekochtes Reis
857	11322522	1132252	849	面类	麺類	면류	Nudel
858	11322523	1132252	850	面包	パン	빵	Brot
859	11322524	1132252	851	汁	汁	국/즙	Suppe
860	11322525	1132252	852	菜(其他)	料理（その他）	기타 요리	Andere Speise
861	1132253	113225	853	嗜好品	嗜好品等	기호품	Genußmittel
862	11322531	1132253	854	水果	果物	과일	Obst
863	11322532	1132253	855	糕点	菓子	과자	Süßigkeit / Keks
864	11322533	1132253	856	饮料/香烟	飲物・たばこ	음료수/담배	Getränke / Zigarette
865	113225331	11322533	857	饮料	飲物	음료수	Getränke
866	1132253311	113225331	858	茶	茶	차	Tee
867	1132253312	113225331	859	咖啡/果汁	コーヒー・ジュース	커피/주스	Kaffee / Saft
868	1132253313	113225331	860	牛奶	ミルク	우유	Milch
869	1132253314	113225331	861	酒	酒	술	Alkohl
870	113225332	11322533	862	香烟	たばこ	담배	Zigarette
871	113226	11322	863	建筑物	建造物	건조물	Bauwesen
872	1132261	113226	864	房屋	家屋	가옥	Haus
873	11322611	1132261	865	房屋(本体)	家屋（本体）	가옥(본체)	Haus
874	11322612	1132261	866	房屋(部分)	家屋（部分）	가옥(부분)	Haus
875	113226121	11322612	867	房屋(部分<场所>)	家屋（部分〈場〉）	가옥(부분<장소>)	Haus
876	1132261211	113226121	868	房子	部屋	방	Zimmer
877	1132261212	113226121	869	走廊	廊下	복도	Flur
878	1132261213	113226121	870	阶梯	階段	계단	Treppe
879	1132261214	113226121	871	地板/木廊台	縁側	마루/툇마루	Flur
880	1132261215	113226121	872	晒台	露台	발코니	Balkon
881	1132261216	113226121	873	房屋(部分<场所(其他)>)	家屋（部分〈場（その他）〉）	가옥(부분<기타 장소>))	Haus
882	113226122	11322612	874	房屋(部分<成分>)	家屋（部分〈要素〉）	가옥(부분<요소>)	Haus
883	1132261221	113226122	875	屋顶	屋根	지붕	Dach
884	1132261222	113226122	876	顶棚	天井	천정	Zimmerdecke (지붕과의 차이)
885	1132261223	113226122	877	柱子/大梁	柱・梁	기둥/대들보	Säule
886	1132261224	113226122	878	墙壁	壁	벽	Wand
887	1132261225	113226122	879	窗	窓	창문	Fenster
888	1132261226	113226122	880	底面	床	바닥<가옥(부분<요소>)>	Boden
889	1132261227	113226122	881	地盘	土台	토대	Grundstück
890	1132261228	113226122	882	房屋(部分<成分(其他)>)	家屋（部分〈要素（その他）〉）	가옥(부분<기타 요소>)	Haus
891	11322613	1132261	883	房屋(附件)	家屋（付属）	가옥(부속)	Hausteile
892	113226131	11322613	884	窗户	建具	창호	Papierschiebefenster
893	113226132	11322613	885	帷幕	幕	장막	Vorhang
894	113226133	11322613	886	遮阳	日覆い	차양	Jalusie, Schutzdach, Vordach
895	113226134	11322613	887	垫子	敷き物	깔개	Matte
896	113226135	11322613	888	搁板/架子/台	棚・台・壇	선반/대/단	Wandbrett
897	1132262	113226	889	庭园	庭	정원	Garten
898	1132263	113226	890	门/墙	門・塀	문/담	Tür / Mauer
899	11322631	1132263	891	门<建筑物(门/墙)>	門	문	Tür
900	11322632	1132263	892	墙	塀	담	Mauer
901	113227	11322	893	用具	道具	도구	Werkzeug
902	1132271	113227	894	家伙/灯火 等	家財道具・灯火等	가재도구/등화/etc	Haushaltwaren / Leuchter etc.
903	11322711	1132271	895	家具	家具	가구	Möbel
904	113227111	11322711	896	书桌	机	책상	Tisch
905	113227112	11322711	897	椅子	椅子	의자	Stuhl
906	113227113	11322711	898	支架<家具>	台	대<가구>	Möbelstütze
907	113227114	11322711	899	柜<家具>	タンス	장<가구>	Schrank
908	113227115	11322711	900	火炉	かまど	부뚜막	Kochfeuerstelle
909	113227116	11322711	901	空调设施	冷暖房具	냉난방장치	Kühl- und Heizgeräte
910	113227117	11322711	902	家具(其他)	家具（その他）	기타 가구	Andere Möbelstücke
911	11322712	1132271	903	灯火	灯火	등<가재도구/등화/etc>	Licht(Haushaltswaren / Leuchter / etc.)
912	11322713	1132271	904	容器<用具>	容器	용기<가재도구/등화/etc>	Behälter (Haushaltswaren / Leuchter / etc.)
913	113227131	11322713	905	瓶/缸/盆	瓶・壷・盆	병/항아리/쟁반	Flasche / Krug / Tablett
914	113227132	11322713	906	桶/罐头/木桶	桶・缶・樽	통/캔/나무통	Dose, Büchse / Holzbehälter
915	113227133	11322713	907	箱子	箱	상자	Karton
916	113227134	11322713	908	口袋	袋	봉투	Tüte
917	113227135	11322713	909	笼/草包	篭・俵	바구니/가마니	Behälter / Strohsack
918	11322714	1132271	910	食具	食器	식기	Geschirr
919	113227141	11322714	911	饭碗/杯/碟子	椀・杯・皿	공기/잔/접시	Schüssel/Tasse(Glas)/Teller
920	113227142	11322714	912	平锅/锅	鍋・釜	냄비/솥	Topf / Kochkessel
921	113227143	11322714	913	筷子/勺子	箸・さじ	수저	Stäbchen / Löffel
922	113227144	11322714	914	食具(其他)	食器（その他）	기타 식기	Andere Geschirren
923	11322715	1132271	915	家庭用具	家庭用具	가정용구	Haushaltswaren
924	1132272	113227	916	文具/玩具	文具・おもちゃ等	문구/장난감/etc	Schreibwaren/Spielzeug
925	11322721	1132272	917	文具<用具>	文具	문구<문구/장난감/etc>	Schreibwaren
926	11322722	1132272	918	册/出版物	帳・出版物	첩/출판물	Notizbuch / Drucksache
927	113227221	11322722	919	册	帳	첩	Notizbuch
928	113227222	11322722	920	出版物	出版物	출판물	Drucksache
929	11322723	1132272	921	游戏用具/体育用具	遊び道具・運動具	놀이도구/운동도구	Spielzeug/Sportwaren
930	11322724	1132272	922	用具(声音)	道具（音発声）	도구(소리)	Klanginstrument
931	113227241	11322724	923	乐器	楽器	악기	Musikinstrument
932	113227242	11322724	924	锺/铃/笛子	鐘・鈴・号笛	종/방울/피리	Glocke / Klingel / Flöte
933	1132273	113227	925	标记/象征	目印・象徴物	표/상징물	Zeichen/Symbol
934	11322731	1132273	926	标志	標識	표지	Zeichen
935	11322732	1132273	927	记帐	記章	기장	Kennzeichen, Marke, Abzeichen
936	11322733	1132273	928	碑<标记/象征<用具>>	碑	비<표/상징물>	Denkmal(Zeichen / Symbol)
937	11322734	1132273	929	旗子<标记/象征>	旗	기	Flagge
938	11322735	1132273	930	证/表	札・券	패/증/표	Schild / Schein / Karte
939	113227351	11322735	931	证	札	패/증	Schild / Schein
940	113227352	11322735	932	表<用具(标记/象征)>	券	표<패/증/표>	Karte (Schild / Schein / Karte)
941	11322736	1132273	933	签	くじ	제비(복권)	Los
942	11322737	1132273	934	货币	貨幣	화폐	Währung
943	11322738	1132273	935	印章	印章	인장	Stempel
944	11322739	1132273	936	指针	指針	지침	Richtlinie
945	1132273A	1132273	937	装饰物	飾り物	장식물	Schmuckstück
946	1132273A1	1132273A	938	像/书画	像・書画	상/서화	Figur / Gemälde
947	1132273A2	1132273A	939	装饰物(其他)	飾り物（その他）	기타 장식물	Andere Schmuckstücke
948	1132274	113227	940	工作用具	作業具	작업도구	Werkzeug
949	11322741	1132274	941	工作用具<用处>	作業具〈用途〉	작업도구<용도>	Werkzeug (Gebrauchszweck)
950	113227411	11322741	942	工具	工具	공구	Werkzeug
951	113227412	11322741	943	刀	刃物	칼	Messer
952	113227413	11322741	944	农机具/马具	農具・馬具等	농기구/마구/etc	Landwirtschaftliche Geräte / Pferdeausstattung (Pferdeausrüstung)
953	1132274131	113227413	945	农机具	農具	농기구	Landwirtschaftliche Geräte
954	1132274132	113227413	946	马具	馬具	마구	Pferdeausstattung (Pferdeausrüstung)
955	1132274133	113227413	947	渔具/打猎用具	漁具・猟具	어구/사냥구	Fanggerät, Angelgerät / Jagdgerät
956	11322742	1132274	948	工作用具<动作>	作業具〈動作〉	작업도구<동작>	Werkzeug (Ablauf)
957	113227421	11322742	949	工作用具(开关)	作業具（開閉）	작업도구(개폐)	Werkzeug (Öffnen und Schließen)
958	113227422	11322742	950	工作用具(连接)	作業具（接続）	작업도구(접속)	Werkzeug (Anschluß)
959	113227423	11322742	951	工作用具<动作(其他)>	作業具〈動作（その他）〉	작업도구<기타 동작>	Werkzeug (anderer Ablauf)
960	11322743	1132274	952	工作用具<形态>	作業具〈形状〉	작업도구<형상>	Werkzeug (Form)
961	113227431	11322743	953	环	輪	고리	Ring
962	113227432	11322743	954	车	車	바퀴	Rad
963	113227433	11322743	955	杆	棒	봉	Stange
964	113227434	11322743	956	管/框	管・枠	관	Rohr
965	113227435	11322743	957	铁纱	針金	철사	Draht
966	113227436	11322743	958	绳子/铁链	縄・鎖	줄/쇠사슬	Schnur/Fessel
967	113227437	11322743	959	网子	網	그물	Netz
968	113227438	11322743	960	工作用具<形态(其他)>	作業具〈形状（その他）〉	작업도구<기타 형상>	Werkzeug
969	1132275	113227	961	武器	武器	무기	Waffe
970	113228	11322	962	机械	機械	기계	Maschine
971	1132281	113228	963	机械一般	機械一般	기계일반	Maschine
972	11322811	1132281	964	原动机	原動機	원동기	Motor
973	11322812	1132281	965	工作的机械	作業機	작업기	Werkzeug
974	11322813	1132281	966	转达的机械	伝達機	전달기기	Transporter
975	11322814	1132281	967	机械零件	機械部品	기계부품	Maschinenzubehör
976	1132282	113228	968	电气机器	電気機器	전기기기	Elektronikzeug
977	11322821	1132282	969	电力机器	電力機器	전력기기	Elektrizitätsgerät
978	11322822	1132282	970	通信机器	通信機器	통신기기	Kommunikationsgerät
979	11322823	1132282	971	计算机	コンピュータ	컴퓨터	Computer
980	11322824	1132282	972	应用电子机器	応用電子機器	응용전자기기	Angewandte Elektronikgeräte
981	12212824391	1221282439	1987	出版 等	出版等	출판/etc	Bücherherausgabe
982	122128243911	12212824391	1988	编辑	編集	편집	Kompilieren;Zusammenstellung
983	122128243912	12212824391	1989	出版	出版	출판	Bücherherausgabe
984	122128243913	12212824391	1990	发行	発行	발행	Bücherherausgabe
985	12212824392	1221282439	1991	卖艺 等	興行等	공연/etc	Erfolgt haben
986	122128243921	12212824392	1992	卖艺	興行	공연	Erfolgt haben
987	122128243922	12212824392	1993	表演	出演	출연	Auftreten (in Form von Theater, Schauspiel usw.)
988	122128243923	12212824392	1994	展品	出品	출품	Ausstellen
989	12212825	1221282	1995	家事 等	家事等	가사/etc	Hausarbeit
990	122128251	12212825	1996	裁缝	裁縫	재봉	Nähen
991	122128252	12212825	1997	洗衣	洗濯	세탁	Waschen;Reinigen
992	122128253	12212825	1998	炊事	炊事	취사	Kochen
993	1221282531	122128253	3036			가열<취사>	heiß kochen
994	1221282532	122128253	3037			칼질<취사>	Schneiden
995	1221282533	122128253	3038			비가열<취사>	gar kochen
996	122128254	12212825	1999	扫除	掃除	청소	Aufräumen/sauber machen
997	122128255	12212825	2000	家事(其他)	家事等（その他）	기타 가사	Hausarbeit
998	12212826	1221282	2001	操作	操作	조작	Operieren
999	122128261	12212826	2002	操纵	操り	다룸	Behandeln
1000	1221282611	122128261	2003	操纵	操縦	조종	Steuern
1001	1221282612	122128261	2004	操纵(其他)	操り（その他）	기타 다룸	Behandeln
1002	122128262	12212826	2005	使用	使用	사용	Gebrauch
1003	122128263	12212826	3039			불용	nicht in Gebrauch
1004	122128264	12212826	2006	处置	処置	조치	etwas zu Ende bringen
1005	122128265	12212826	2007	设备	設備	설비	Installieren;Einbauen
1006	122128266	12212826	2008	包装/装进	包装・詰め等	포장/채움	Verpacken/Ausfüllen
1007	1221282661	122128266	2009	打行李	荷造り	짐을 꾸림	Einpacken
1008	1221282662	122128266	2010	包装	包装	포장	Verpackung
1009	1221282663	122128266	2011	装	詰め	채움	Ausfüllen
1010	1221282664	122128266	3040			채워넣기(추상)	Ausfüllen
1011	122128267	12212826	2012	压/拉/托	押し・引き・支え	누르기/끌기/받치기(지탱)	Drücken/Ziehen/Festhalten
1012	1221282671	122128267	3041			놓기	Stellen
1013	1221282672	122128267	3042			깔기	Auslegen
1014	1221282673	122128267	3043			널기	Ausbreiten
1015	1221282674	122128267	3044			밀기	Ziehen
1016	1221282675	122128267	2013	压	押し	누르기	Drücken
1017	1221282676	122128267	3045			조르기	Bürgen
1018	1221282677	122128267	2014	拉	引き	끌기	Ziehen
1019	1221282678	122128267	2015	托	支え	받치기(지탱)	Festhalten
1020	122128268	12212826	2016	刺/穿孔	突き・穿孔	찌르기/천공	Stechen/Löchern
1021	1221282681	122128268	2017	刺	突き	찌르기	Stechen
1022	1221282682	122128268	2018	穿孔	穿孔	천공	Löchern
