4116	35518	2	0	0	299	11113191	299	군인	명사	总司令	zǒngsīlìng		총사령관
4117	35535	2	0	0	299	11113191	299	군인	명사	总指挥	zǒngzhǐhuī		총사령관
4118	36082	4	5	0	299	11113191	299	군인	명사	骁将	xiāojiàng		용장
4119	36082	4	5	0	299	11113191	299	군인	명사	骁将	xiāojiàng		호장
4120	3161	3	3	3	300	11113192	300	경찰관	명사	乘务警	chéngwùjǐng		(경찰)
4121	8204	2	3	3	300	11113192	300	경찰관	명사	岗警	gǎngjǐng		(경찰)
4122	8707	1	0	0	300	11113192	300	경찰관	명사	公安人员	gōngānrényuán	お巡り,御巡,御巡り,お巡りさん,御巡さん,御巡りさん,警官,警察官	경찰관
4123	10536	4	2	2	300	11113192	300	경찰관	명사	黑狗	hēigǒu		순경
4124	13256	1	0	0	300	11113192	300	경찰관	명사	交通警	jiāotōngjǐng		교통경찰
4125	14037	1	3	3	300	11113192	300	경찰관	명사	警察	jǐngchá		경찰
4126	14037	1	1	0	300	11113192	300	경찰관	명사	警察	jǐngchá		순사
4127	14039	3	6	0	300	11113192	300	경찰관	명사	警长	jǐngzhǎng		경장
4128	14046	2	6	0	300	11113192	300	경찰관	명사	警官	jǐngguān		경관
4129	14059	3	3	3	300	11113192	300	경찰관	명사	警士	jǐngshì		경찰
4130	14573	3	1	0	300	11113192	300	경찰관	명사	军警	jūnjǐng		군경
4131	17030	4	3	3	300	11113192	300	경찰관	명사	路警	lùjǐng		(경찰)
4132	25482	3	3	3	300	11113192	300	경찰관	명사	特警	tèjǐng		{경찰}
4133	30025	4	0	0	300	11113192	300	경찰관	명사	巡捕	xúnbǔ	お巡り,御巡,御巡り,お巡りさん,御巡さん,御巡りさん,警官,警察官	경찰관
4134	30025	4	2	2	300	11113192	300	경찰관	명사	巡捕	xúnbǔ		순경
4135	30030	3	2	2	300	11113192	300	경찰관	명사	巡警	xúnjǐng		순경
4136	31739	4	3	3	300	11113192	300	경찰관	명사	鹰爪	yīngzhǎo		경찰
4137	34283	2	0	0	300	11113192	300	경찰관	명사	治安警	zhìānjǐng		치안경찰
4138						11113193	301	소방관					
4139	899	2	0	2	302	11113194	302	파수꾼	명사	保镖	bǎobiāo		보디가드
4140	10271	4	3	2	302	11113194	302	파수꾼	명사	号房	hàofáng	守衛	수위
4141	11082	2	3	0	302	11113194	302	파수꾼	명사	护卫	hùwèi		호위
4142	14065	3	0	2	302	11113194	302	파수꾼	명사	警卫员	jǐngwèiyuán		보디가드
4143	14071	3	0	2	302	11113194	302	파수꾼	명사	警员	jǐngyuán		보디가드
4144	17884	2	3	2	302	11113194	302	파수꾼	명사	门房	ménfáng	守衛	수위
4145	17930	1	3	2	302	11113194	302	파수꾼	명사	门卫	ménwèi	守衛	수위
4146						111131A	303	사람(서비스직)					
4147	9336	5	1	1	304	111131A1	304	고용인	명사	管家	guǎnjiā		집사
4148	9337	4	1	1	304	111131A1	304	고용인	명사	管家婆	guǎnjiāpó		(집사)
4149	24087	3	2	0	304	111131A1	304	고용인	명사	属下	shǔxià		부하
4150	28157	1	2	0	304	111131A1	304	고용인	명사	下头	xiàtou		부하
4151	2765	4	0	0	305	111131A11	305	고용인(남자)	명사	长活	chánghuó	作男	머슴
4152	9145	4	0	0	305	111131A11	305	고용인(남자)	명사	雇农	gùnóng	作男	머슴
4153	11912	4	0	0	305	111131A11	305	고용인(남자)	명사	伙计	huǒji	作男	머슴
4154	23801	4	0	0	305	111131A11	305	고용인(남자)	명사	手下人	shǒuxiàrén	作男	머슴
4155	24017	3	3	0	305	111131A11	305	고용인(남자)	명사	书童	shūtóng		(시동)
4156	31871	3	0	0	305	111131A11	305	고용인(남자)	명사	佣人	yòngrén	作男	머슴
4157	32810	4	0	0	305	111131A11	305	고용인(남자)	명사	院子	yuànzi	作男	머슴
4158	29	5	0	0	306	111131A12	306	고용인(여자)	명사	阿妈	āmā		하녀
4159	858	1	1	0	306	111131A12	306	고용인(여자)	명사	保姆	bǎomǔ	下女中,炊事婦,水仕女,炊婦,仲,仲き,ねえや,飯炊女,お手傳い,お手傳いさん,家政婦,下女	가정부
4160	3685	2	4	1	306	111131A12	306	고용인(여자)	명사	炊事员	chuīshìyuán		식모
4161	15740	4	0	0	306	111131A12	306	고용인(여자)	명사	老姐儿	lǎojiěr		하녀
4162	19402	3	0	0	306	111131A12	306	고용인(여자)	명사	女奴	nǚnú		하녀
4163	19405	3	0	0	306	111131A12	306	고용인(여자)	명사	女仆	nǚpú		하녀
4164	19423	3	0	0	306	111131A12	306	고용인(여자)	명사	女佣	nǚyòng		하녀
4165	20135	4	0	0	306	111131A12	306	고용인(여자)	명사	仆妇	púfù		(하녀)
4166	23604	2	0	2	306	111131A12	306	고용인(여자)	명사	侍女	shìnǚ		시녀
4167	30092	5	0	2	306	111131A12	306	고용인(여자)	명사	丫鬟	yāhuan		시녀
4168						111131A2	307	사람(접객)					
4169	13461	3	0	0	308	111131A21	308	웨이터	명사	接待员	jiēdàiyuán		접대원
4170	13461	1	0	0	308	111131A21	308	웨이터	명사	接待员	jiēdàiyuán		접대원
4171	33484	3	0	0	308	111131A21	308	웨이터	명사	招待员	zhāodàiyuán		접대원
4172	19425	3	0	0	309	111131A22	309	웨이트리스	명사	女招待	nǚzhāodài		여급
4173	4828	5	2	0	310	111131A23	310	기생	명사	荡妇	dàngfù	妓,キ－セン,奇麗所,綺麗所,藝子,藝者,其れ者,其者	기생
4174	8388	3	11	0	310	111131A23	310	기생	명사	歌伎	gējì		가기
4175	8395	3	11	0	310	111131A23	310	기생	명사	歌女	gēnǚ		가기
4176	11166	4	10	0	310	111131A23	310	기생	명사	花魁	huākuí	名妓	명기
4177	12530	2	2	2	315	111131B4	315	창녀/남창	명사	妓女	jìnǚ		기녀
4178	20111	2	0	0	315	111131B4	315	창녀/남창	명사	破鞋	pòxié	遊び女,淫賣婦,浮かれ女,浮れ女,淫賣,公娼,醜業婦,賣春婦,賣笑婦,賣女	매춘부
4179	22810	2	2	2	315	111131B4	315	창녀/남창	명사	神女	shénnǚ		기녀
4180	24617	3	2	0	315	111131B4	315	창녀/남창	명사	私娼	sīchāng	私娼	사창
4181	30691	4	2	2	315	111131B4	315	창녀/남창	명사	窑子	yáozi		기녀
4182	31242	5	3	0	315	111131B4	315	창녀/남창	명사	艺妓	yìjì		유녀
4183	36063	4	0	0	315	111131B4	315	창녀/남창	명사	娼妇	chāngfù	遊び女,淫賣婦,浮かれ女,浮れ女,淫賣,公娼,醜業婦,賣春婦,賣笑婦,賣女	매춘부
4184	36064	3	0	0	315	111131B4	315	창녀/남창	명사	娼妓	chāngjì	遊び女,淫賣婦,浮かれ女,浮れ女,淫賣,公娼,醜業婦,賣春婦,賣笑婦,賣女	매춘부
4185	36064	3	0	0	315	111131B4	315	창녀/남창	명사	娼妓	chāngjì		창녀
4186	186	3	2	2	316	111131B5	316	스파이	명사	暗探	àntàn		탐정
4187	5799	3	0	0	316	111131B5	316	스파이	명사	谍报员	diébàoyuán		{스파이}
4188	5799	3	3	0	316	111131B5	316	스파이	명사	谍报员	diébàoyuán		첩자
4189	12868	2	0	0	316	111131B5	316	스파이	명사	间谍	jiàndié		스파이
4190	12902	4	0	0	316	111131B5	316	스파이	명사	奸细	jiānxi		스파이
4191	12902	4	3	0	316	111131B5	316	스파이	명사	奸细	jiānxi		첩자
4192	18077	2	0	0	316	111131B5	316	스파이	명사	密探	mìtàn		스파이
4193	25477	2	0	0	316	111131B5	316	스파이	명사	特工	tègōng		스파이
4194	25500	2	0	0	316	111131B5	316	스파이	명사	特务	tèwu		스파이
4195	29050	4	0	0	316	111131B5	316	스파이	명사	协理员	xiélǐyuán		(공작원)
4196	30390	4	0	0	316	111131B5	316	스파이	명사	眼线	yǎnxiàn		스파이
4197	33663	3	0	0	316	111131B5	316	스파이	명사	侦探	zhēntàn		스파이
4198	33663	3	2	2	316	111131B5	316	스파이	명사	侦探	zhēntàn		탐정
4199	35766	2	0	0	316	111131B5	316	스파이	명사	坐探	zuòtàn		스파이
4200	5155	2	0	0	317	111131B6	317	사람(기타 법외자)	명사	敌探	dítàn		(간첩)
4201	5156	2	0	0	317	111131B6	317	사람(기타 법외자)	명사	敌特	dítè		(간첩)
4202	12868	2	0	0	317	111131B6	317	사람(기타 법외자)	명사	间谍	jiàndié		간첩
4203	12902	4	0	0	317	111131B6	317	사람(기타 법외자)	명사	奸细	jiānxi		간첩
4204	18077	2	0	0	317	111131B6	317	사람(기타 법외자)	명사	密探	mìtàn		간첩
4205	23145	3	0	0	317	111131B6	317	사람(기타 법외자)	명사	失业者	shīyèzhě		실업자
4206	25477	2	0	0	317	111131B6	317	사람(기타 법외자)	명사	特工	tègōng		간첩
4207	25500	3	0	0	317	111131B6	317	사람(기타 법외자)	명사	特务	tèwu		간첩
4208	28084	4	0	0	317	111131B6	317	사람(기타 법외자)	명사	细作	xìzuò		간첩
4209	30378	4	0	0	317	111131B6	317	사람(기타 법외자)	명사	眼目	yǎnmù		간첩
4210	33663	3	0	0	317	111131B6	317	사람(기타 법외자)	명사	侦探	zhēntàn		간첩
4211						111132	318	사람<지위>					
4212	26975	2	1	0	319	1111321	319	왕후	명사	王侯	wánghóu		왕후
4213	1393	2	0	0	320	11113211	320	왕	명사	陛下	bìxià		폐하
4214	4168	1	1	0	320	11113211	320	왕	명사	大帝	dàdì	大帝	대제
4215	5404	1	2	0	320	11113211	320	왕	명사	帝王	dìwáng		제왕
4216	7120	3	2	0	320	11113211	320	왕	명사	飞龙	fēilóng		천자
4217	9733	1	0	0	320	11113211	320	왕	명사	国王	guówáng	國王	국왕
4218	11617	1	2	0	320	11113211	320	왕	명사	皇帝	huángdì		황제
4219	14641	1	2	0	320	11113211	320	왕	명사	君王	jūnwáng		제왕
4220	14888	3	2	1	320	11113211	320	왕	명사	可汗	kèhán		칸
4221	19393	1	0	1	320	11113211	320	왕	명사	女皇	nǚhuáng		여왕
4222	19417	1	0	1	320	11113211	320	왕	명사	女王	nǚwáng		여왕
4223	22170	2	0	0	320	11113211	320	왕	명사	沙皇	shāhuáng		차르
4224	22491	2	2	0	320	11113211	320	왕	명사	上帝	shàngdì		제왕
4225	22671	4	1	1	320	11113211	320	왕	명사	摄政王	shèzhèngwáng		(왕)
4226	24685	2	0	0	320	11113211	320	왕	명사	死神	sǐshén		염라대왕
4227	28406	5	2	0	320	11113211	320	왕	명사	县官	xiànguān		천자
4228	28947	4	2	0	320	11113211	320	왕	명사	小子	xiǎozi		천자
4229	32610	2	1	0	320	11113211	320	왕	명사	元首	yuánshǒu		원수
4230	32610	2	2	0	320	11113211	320	왕	명사	元首	yuánshǒu		천자
4231	1916	5	2	0	321	11113212	321	귀족	명사	伯爵	bójué	伯爵	백작
4232	4263	3	2	0	321	11113212	321	귀족	명사	大吏	dàlì		고관
4233	8744	5	3	0	321	11113212	321	귀족	명사	公爵	gōngjué	公爵,デュ－ク	공작
4234	9613	2	0	1	321	11113212	321	귀족	명사	贵族	guìzú	ァリストクラット,貴族,ノ－ブレス	귀족
4235	10828	5	1	0	321	11113212	321	귀족	명사	侯爵	hóujué		후작
4236	18826	3	1	0	321	11113212	321	귀족	명사	男爵	nánjué	男爵,バロネット,バロン	남작
4237	20289	3	15	2	321	11113212	321	귀족	명사	骑士	qíshì	ナイト	기사
4238	26934	2	2	0	321	11113212	321	귀족	명사	万户侯	wànhùhóu		고관
4239	26970	2	0	1	321	11113212	321	귀족	명사	王公	wánggōng	ァリストクラット,貴族,ノ－ブレス	귀족
4240	26975	1	0	1	321	11113212	321	귀족	명사	王侯	wánghóu	ァリストクラット,貴族,ノ－ブレス	귀족
4241	8463	3	0	0	322	1111322	322	각료	명사	阁员	géyuán	閣員,閣僚	각료
4242	9259	3	3	1	322	1111322	322	각료	명사	官府	guānfǔ		장관
4243	9737	3	0	0	322	1111322	322	각료	명사	国务卿	guówùqīng		국무장관
4244	26822	3	3	1	322	1111322	322	각료	명사	外相	wàixiàng		외상
4245	28402	2	3	1	322	1111322	322	각료	명사	县长	xiànzhǎng		(장관)
4246	28480	4	4	0	322	1111322	322	각료	명사	相公	xiànggōng		재상
4247	32602	2	2	2	322	1111322	322	각료	명사	元老	yuánlǎo		원로
4248	32804	2	3	1	322	1111322	322	각료	명사	院长	yuànzhǎng		장관
4249	35467	3	3	1	322	1111322	322	각료	명사	总长	zǒngzhǎng		장관
4250	2082	2	2	0	323	1111323	323	장<사람<지위>>	명사	裁判长	cáipànzhǎng		심판장
4251	2257	2	0	2	323	1111323	323	장<사람<지위>>	명사	参谋长	cānmóuzhǎng		참모장
4252	3586	2	10	0	323	1111323	323	장<사람<지위>>	명사	船长	chuánzhǎng	船長	선장
4253	3586	1	10	0	323	1111323	323	장<사람<지위>>	명사	船长	chuánzhǎng	船長	선장
4254	3597	3	10	0	323	1111323	323	장<사람<지위>>	명사	船老大	chuánlǎodà	船長	선장
4255	3618	2	10	0	323	1111323	323	장<사람<지위>>	명사	船主	chuánzhǔ	船長	선장
4256	4218	3	0	1	323	1111323	323	장<사람<지위>>	명사	大亨	dàhēng	ボス	보스
4257	4235	1	11	3	323	1111323	323	장<사람<지위>>	명사	大将	dàjiàng	カピタン,大將,隊長	대장
4258	4480	2	0	0	323	1111323	323	장<사람<지위>>	명사	带头人	dàitóurén	リ－ダ－	리더
4259	4789	3	3	0	323	1111323	323	장<사람<지위>>	명사	党阀	dǎngfá		당수
4260	4801	4	3	0	323	1111323	323	장<사람<지위>>	명사	党魁	dǎngkuí		당수
4261	4974	3	2	0	323	1111323	323	장<사람<지위>>	명사	盗魁	dàokuí		(두목)
4262	5986	3	0	0	323	1111323	323	장<사람<지위>>	명사	董事长	dǒngshìzhǎng		이사장
4263	6146	3	2	0	323	1111323	323	장<사람<지위>>	명사	毒枭	dúxiāo		(두목)
4264	6319	1	4	1	323	1111323	323	장<사람<지위>>	명사	队长	duìzhǎng	カピタン,大將,隊長	대장
4265	6319	1	3	2	323	1111323	323	장<사람<지위>>	명사	队长	duìzhǎng		주장
4266	6324	2	2	0	323	1111323	323	장<사람<지위>>	명사	队伍	duìwu		군대
4267	7172	2	2	0	323	1111323	323	장<사람<지위>>	명사	匪首	fěishǒu		(두목)
4268	7239	2	0	0	323	1111323	323	장<사람<지위>>	명사	分队长	fēnduìzhǎng		분대장
4269	7857	2	7	1	323	1111323	323	장<사람<지위>>	명사	父兄	fùxiōng	家長	가장
4270	8212	2	0	0	323	1111323	323	장<사람<지위>>	명사	港督	gǎngdū		(총독)
4271	9089	4	3	0	323	1111323	323	장<사람<지위>>	명사	股长	gǔzhǎng	係長	계장
4272	9255	2	3	0	323	1111323	323	장<사람<지위>>	명사	官长	guānzhǎng		관장
4273	9259	3	3	1	323	1111323	323	장<사람<지위>>	명사	官府	guānfǔ		장관
4274	9617	3	0	0	323	1111323	323	장<사람<지위>>	명사	刽子手	guìzishǒu		원흉
4275	11103	3	7	1	323	1111323	323	장<사람<지위>>	명사	户头	hùtóu	家長	가장
4276	11105	3	7	1	323	1111323	323	장<사람<지위>>	명사	户主	hùzhǔ	家長	가장
4277	11748	2	8	1	323	1111323	323	장<사람<지위>>	명사	会长	huìzhǎng		회장
4278	12065	3	0	0	323	1111323	323	장<사람<지위>>	명사	祸首	huòshǒu		원흉
4279	12116	2	9	0	323	1111323	323	장<사람<지위>>	명사	机长	jīzhǎng	機長	기장
4280	12631	2	7	1	323	1111323	323	장<사람<지위>>	명사	家长	jiāzhǎng	家長	가장
4281	13037	2	1	0	323	1111323	323	장<사람<지위>>	명사	舰长	jiànzhǎng		함장
4282	13037	3	1	0	323	1111323	323	장<사람<지위>>	명사	舰长	jiànzhǎng		함장
4283	13083	3	15	2	323	1111323	323	장<사람<지위>>	명사	将	jiàng		장
4284	13083	1	2	1	323	1111323	323	장<사람<지위>>	명사	将	jiàng		장군
4285	13389	2	2	0	323	1111323	323	장<사람<지위>>	명사	教皇	jiàohuáng		교황
4286	13440	3	2	0	323	1111323	323	장<사람<지위>>	명사	教宗	jiàozōng		교황
4287	13989	1	27	1	323	1111323	323	장<사람<지위>>	명사	经理	jīnglǐ	士長,社長	사장
4288	14332	2	2	0	323	1111323	323	장<사람<지위>>	명사	局长	júzhǎng	局長	국장
4289	14332	2	3	0	323	1111323	323	장<사람<지위>>	명사	局长	júzhǎng	署長	서장
4290	14851	3	5	0	323	1111323	323	장<사람<지위>>	명사	科长	kēzhǎng	課長心得,課長	과장
4291	14851	3	4	0	323	1111323	323	장<사람<지위>>	명사	科长	kēzhǎng	課長心得,課長	과장
4292	16071	4	0	0	323	1111323	323	장<사람<지위>>	명사	理事长	lǐshìzhǎng		이사장
4293	16071	3	0	0	323	1111323	323	장<사람<지위>>	명사	理事长	lǐshìzhǎng		이사장
4294	16724	1	0	0	323	1111323	323	장<사람<지위>>	명사	领导人	lǐngdǎorén	リ－ダ－	리더
4295	16727	1	4	1	323	1111323	323	장<사람<지위>>	명사	领队	lǐngduì	カピタン,大將,隊長	대장
4296	17963	2	1	0	323	1111323	323	장<사람<지위>>	명사	盟主	méngzhǔ	盟主	맹주
4297	18044	3	0	0	323	1111323	323	장<사람<지위>>	명사	秘书长	mìshūzhǎng		사무총장
4298	18044	3	0	1	323	1111323	323	장<사람<지위>>	명사	秘书长	mìshūzhǎng	書記長	서기장
4299	18044	3	0	0	323	1111323	323	장<사람<지위>>	명사	秘书长	mìshūzhǎng		(실장)
4300	19500	2	0	0	323	1111323	323	장<사람<지위>>	명사	排长	páizhǎng		소대장
4301	19500	3	0	0	323	1111323	323	장<사람<지위>>	명사	排长	páizhǎng		소대장
4302	22688	3	27	1	323	1111323	323	장<사람<지위>>	명사	社长	shèzhǎng	士長,社長	사장
4303	22849	3	2	0	323	1111323	323	장<사람<지위>>	명사	审判长	shěnpànzhǎng		심판장
4304	23828	1	8	0	323	1111323	323	장<사람<지위>>	명사	首长	shǒuzhǎng	首將,首長	수장
4305	23832	2	0	0	323	1111323	323	장<사람<지위>>	명사	首恶	shǒuè		원흉
4306	23834	2	2	0	323	1111323	323	장<사람<지위>>	명사	首犯	shǒufàn		수범
4307	23839	1	3	0	323	1111323	323	장<사람<지위>>	명사	首领	shǒulǐng	首領	수령
4308	24618	3	2	0	323	1111323	323	장<사람<지위>>	명사	司长	sīzhǎng	局長	국장
4309	24626	3	4	3	323	1111323	323	장<사람<지위>>	명사	司令	sīlìng	司令	사령
4310	24628	3	0	0	323	1111323	323	장<사람<지위>>	명사	司令官	sīlìngguān	コマンダ－,司令官	사령관
4311	24629	2	0	0	323	1111323	323	장<사람<지위>>	명사	司令员	sīlìngyuán	コマンダ－,司令官	사령관
4312	24629	3	0	0	323	1111323	323	장<사람<지위>>	명사	司令员	sīlìngyuán	コマンダ－,司令官	사령관
4313	25295	4	4	1	323	1111323	323	장<사람<지위>>	명사	探长	tànzhǎng		{대장}
4314	25998	3	6	0	323	1111323	323	장<사람<지위>>	명사	厅长	tīngzhǎng		청장
4315	26025	3	6	0	323	1111323	323	장<사람<지위>>	명사	庭长	tíngzhǎng		청장
4316	26275	2	4	1	323	1111323	323	장<사람<지위>>	명사	头儿	tóur	カピタン,大將,隊長	대장
4317	26275	2	11	3	323	1111323	323	장<사람<지위>>	명사	头儿	tóur	カピタン,大將,隊長	대장
4318	26275	2	2	0	323	1111323	323	장<사람<지위>>	명사	头儿	tóur	巨魁,渠魁,親玉,親分,御大,頭首,頭目	두목
4319	26275	2	3	0	323	1111323	323	장<사람<지위>>	명사	头儿	tóur	首領	수령
4320	26287	2	0	0	323	1111323	323	장<사람<지위>>	명사	头领	tóulǐng	頭領	두령
4321	26300	2	3	0	323	1111323	323	장<사람<지위>>	명사	头人	tóurén	首領	수령
4322	26310	2	4	1	323	1111323	323	장<사람<지위>>	명사	头头	tóutou	カピタン,大將,隊長	대장
4323	26310	2	11	3	323	1111323	323	장<사람<지위>>	명사	头头	tóutou	カピタン,大將,隊長	대장
4324	26310	2	2	0	323	1111323	323	장<사람<지위>>	명사	头头	tóutou	巨魁,渠魁,親玉,親分,御大,頭首,頭目	두목
4325	26519	3	6	0	323	1111323	323	장<사람<지위>>	명사	团长	tuánzhǎng	團長	단장
4326	26719	4	0	0	323	1111323	323	장<사람<지위>>	명사	外长	wàizhǎng		외무부장관
4327	27174	3	0	0	323	1111323	323	장<사람<지위>>	명사	委员长	wěiyuánzhǎng		위원장
4328	28402	2	3	1	323	1111323	323	장<사람<지위>>	명사	县长	xiànzhǎng		(장관)
4329	28414	3	6	1	323	1111323	323	장<사람<지위>>	명사	县知事	xiànzhīshì		(지사)
4330	28952	1	8	0	323	1111323	323	장<사람<지위>>	명사	小组长	xiǎozǔzhǎng		조장
4331	29450	3	0	0	323	1111323	323	장<사람<지위>>	명사	行长	hángzhǎng		은행장
4332	31352	3	9	2	323	1111323	323	장<사람<지위>>	명사	议长	yìzhǎng		의장
4333	31352	3	9	1	323	1111323	323	장<사람<지위>>	명사	议长	yìzhǎng		의장
4334	31759	4	7	0	323	1111323	323	장<사람<지위>>	명사	营长	yíngzhǎng		영장
4335	32616	2	0	0	323	1111323	323	장<사람<지위>>	명사	元凶	yuánxiōng		원흉
4336	32704	3	7	0	323	1111323	323	장<사람<지위>>	명사	园长	yuánzhǎng		원장
4337	32804	2	6	1	323	1111323	323	장<사람<지위>>	명사	院长	yuànzhǎng		원장
4338	32804	2	3	1	323	1111323	323	장<사람<지위>>	명사	院长	yuànzhǎng		장관
4339	33396	2	3	0	323	1111323	323	장<사람<지위>>	명사	站长	zhànzhǎng		역장
4340	33427	4	3	0	323	1111323	323	장<사람<지위>>	명사	掌班	zhǎngbān	首領	수령
4341	33960	3	0	0	323	1111323	323	장<사람<지위>>	명사	支书	zhīshū		(지부장)
4342	34112	2	0	0	323	1111323	323	장<사람<지위>>	명사	指挥家	zhǐhuījiā		지휘자
4343	34116	3	0	0	323	1111323	323	장<사람<지위>>	명사	指挥员	zhǐhuīyuán		지휘자
4344	34808	1	3	2	323	1111323	323	장<사람<지위>>	명사	主将	zhǔjiàng		주장
4345	34830	3	0	1	323	1111323	323	장<사람<지위>>	명사	主人公	zhǔréngōng		주인공
4346	34832	3	0	1	323	1111323	323	장<사람<지위>>	명사	主人翁	zhǔrénwēng		주인공
4347	34847	1	9	2	323	1111323	323	장<사람<지위>>	명사	主席	zhǔxí		의장
4348	35461	2	0	0	323	1111323	323	장<사람<지위>>	명사	总编	zǒngbiān		편집장
4349	35462	2	0	0	323	1111323	323	장<사람<지위>>	명사	总编辑	zǒngbiānjí		편집장
4350	35467	3	3	1	323	1111323	323	장<사람<지위>>	명사	总长	zǒngzhǎng		장관
4351	35502	2	0	0	323	1111323	323	장<사람<지위>>	명사	总领事	zǒnglǐngshì		총영사
4352	35624	1	3	0	323	1111323	323	장<사람<지위>>	명사	组长	zǔzhǎng	級長,組長,班長	반장
4353	35624	1	8	0	323	1111323	323	장<사람<지위>>	명사	组长	zǔzhǎng		조장
4354	35687	3	0	0	323	1111323	323	장<사람<지위>>	명사	罪魁	zuìkuí		원흉
4355	3925	2	3	1	324	1111324	324	차장	명사	次长	cìzhǎng		차장
4356	2728	3	0	0	325	1111325	325	중역	명사	常务董事	chángwùdǒngshì		상무이사
4357	5985	3	13	0	325	1111325	325	중역	명사	董事	dǒngshì		이사
4358	5985	3	2	1	325	1111325	325	중역	명사	董事	dǒngshì		중역
4359	7985	3	5	0	325	1111325	325	중역	명사	干部	gànbù	幹部	간부
4360	8032	3	5	0	325	1111325	325	중역	명사	干员	gànyuán	幹部	간부
4361	9249	2	5	0	325	1111325	325	중역	명사	官	guān	幹部	간부
4362	15692	3	3	1	325	1111325	325	중역	명사	老大	lǎodà		장로
4363	15708	3	5	0	325	1111325	325	중역	명사	老干部	lǎogànbù		(간부)
4364	16070	2	13	0	325	1111325	325	중역	명사	理事	lǐshì		이사
4365	703	2	0	0	326	1111326	326	직원	명사	办事员	bànshìyuán	事務員	사무원
4366	703	1	0	0	326	1111326	326	직원	명사	办事员	bànshìyuán	事務員	사무원
4367	3498	3	0	0	326	1111326	326	직원	명사	储蓄员	chǔxùyuán		은행원
4368	4849	4	0	2	326	1111326	326	직원	명사	刀斧手	dāofǔshǒu	太刀取,太刀取り	망나니
4369	7098	3	17	0	326	1111326	326	직원	명사	放映员	fàngyìngyuán		(기사)
4370	7776	3	0	0	326	1111326	326	직원	명사	副教授	fùjiàoshòu		조교수
4371	8543	3	17	0	326	1111326	326	직원	명사	工	gōng	技師	기사
4372	8556	3	17	0	326	1111326	326	직원	명사	工程师	gōngchéngshī	技師	기사
4373	9336	5	1	1	326	1111326	326	직원	명사	管家	guǎnjiā		집사
4374	9337	4	1	1	326	1111326	326	직원	명사	管家婆	guǎnjiāpó		(집사)
4375	9362	3	2	0	326	1111326	326	직원	명사	馆员	guǎnyuán	館員	관원
4376	9617	3	0	2	326	1111326	326	직원	명사	刽子手	guìzishǒu	太刀取,太刀取り	망나니
4377	10271	4	3	2	326	1111326	326	직원	명사	号房	hàofáng	守衛	수위
4378	12128	2	1	0	326	1111326	326	직원	명사	机工	jīgōng		직공
4379	12174	3	17	0	326	1111326	326	직원	명사	机械师	jīxièshī	技師	기사
4380	12433	3	17	0	326	1111326	326	직원	명사	技师	jìshī	技師	기사
4381	12434	3	18	0	326	1111326	326	직원	명사	技士	jìshì	技師	기사
4382	12513	2	2	1	326	1111326	326	직원	명사	记录员	jìlùyuán	書記	서기
4383	13148	2	3	1	326	1111326	326	직원	명사	讲师	jiǎngshī	講師	강사
4384	13386	1	0	0	326	1111326	326	직원	명사	教工	jiàogōng	敎職員	교직원
4385	13406	3	9	0	326	1111326	326	직원	명사	教书匠	jiāoshūjiàng	敎師	교사
4386	13426	3	2	0	326	1111326	326	직원	명사	教养员	jiàoyǎngyuán	敎員	교원
4387	13436	1	9	0	326	1111326	326	직원	명사	教员	jiàoyuán	敎師	교사
4388	13436	1	2	0	326	1111326	326	직원	명사	教员	jiàoyuán	敎員	교원
4389	13437	1	0	0	326	1111326	326	직원	명사	教职工	jiàozhígōng	敎職員	교직원
4390	14879	2	1	0	326	1111326	326	직원	명사	科员	kēyuán		과원
4391	15342	2	4	0	326	1111326	326	직원	명사	矿工	kuànggōng		광부
4392	16620	3	2	2	326	1111326	326	직원	명사	临时工	línshígōng		(직공)
4393	17884	2	3	2	326	1111326	326	직원	명사	门房	ménfáng	守衛	수위
4394	17930	1	3	2	326	1111326	326	직원	명사	门卫	ménwèi	守衛	수위
4395	19389	1	1	1	326	1111326	326	직원	명사	女工	nǚgōng		여공
4396	22853	3	2	4	326	1111326	326	직원	명사	审判员	shěnpànyuán		판사
4397	23135	2	9	0	326	1111326	326	직원	명사	师资	shīzī	敎師	교사
4398	23568	2	0	0	326	1111326	326	직원	명사	事务	shìwù		총무
4399	23602	2	4	1	326	1111326	326	직원	명사	侍从	shìcóng		시종
4400	23716	2	2	0	326	1111326	326	직원	명사	收票员	shōupiàoyuán		(직원)
4401	23986	2	5	0	326	1111326	326	직원	명사	书记	shūji	セクレタリ－,秘書	비서
4402	23986	2	2	1	326	1111326	326	직원	명사	书记	shūji	書記	서기
4403	23988	3	0	0	326	1111326	326	직원	명사	书记员	shūjìyuán	事務員	사무원
4404	26310	2	30	0	326	1111326	326	직원	명사	头头	tóutou		장
4405	27381	5	5	0	326	1111326	326	직원	명사	文秘	wénmì		(비서)
4406	29293	4	2	0	326	1111326	326	직원	명사	信贷员	xìndàiyuán		(직원)
4407	30869	2	2	0	326	1111326	326	직원	명사	业务员	yèwùyuán		(직원)
4408	33693	3	30	0	326	1111326	326	직원	명사	镇长	zhènzhǎng		(장)
4409	34024	2	2	2	326	1111326	326	직원	명사	职工	zhígōng		직공
4410	34036	2	2	0	326	1111326	326	직원	명사	职员	zhíyuán		직원
